r,xn
0.02952029520295203,0.0
0.02956029560295603,0.0
0.02960029600296003,0.0
0.02964029640296403,5.772261584704702e-226
0.02968029680296803,0.0
0.029720297202972028,8.007601262050118e-171
0.02976029760297603,0.0
0.02980029800298003,0.0
0.02984029840298403,0.0
0.02988029880298803,0.0
0.02992029920299203,0.0
0.02996029960299603,0.0
0.030000300003000028,0.0
0.03004030040300403,0.0
0.03008030080300803,0.0
0.03012030120301203,0.0
0.03016030160301603,0.0
0.03020030200302003,0.0
0.03024030240302403,0.0
0.03028030280302803,0.0
0.03032030320303203,0.0
0.03036030360303603,0.0
0.03040030400304003,0.0
0.03044030440304403,0.0
0.03048030480304803,0.0
0.03052030520305203,0.0
0.03056030560305603,0.0
0.03060030600306003,0.0
0.03064030640306403,0.0
0.03068030680306803,0.0
0.03072030720307203,0.0
0.03076030760307603,0.0
0.03080030800308003,0.0
0.030840308403084032,0.0
0.03088030880308803,0.0
0.03092030920309203,0.0
0.03096030960309603,0.0
0.03100031000310003,0.0
0.03104031040310403,0.0
0.03108031080310803,0.0
0.031120311203112032,0.0
0.03116031160311603,0.0
0.03120031200312003,0.0
0.03124031240312403,0.0
0.031280312803128034,0.0
0.03132031320313203,0.0
0.03136031360313603,0.0
0.03140031400314003,0.0
0.03144031440314403,0.0
0.03148031480314803,3.965494830885274e-228
0.03152031520315203,0.0
0.03156031560315603,0.0
0.03160031600316003,2.225773806992986e-229
0.03164031640316403,0.0
0.03168031680316803,0.0
0.03172031720317203,0.0
0.03176031760317603,0.0
0.031800318003180034,0.0
0.031840318403184034,0.0
0.031880318803188035,0.0
0.03192031920319203,0.0
0.03196031960319603,0.0
0.03200032000320003,0.0
0.03204032040320403,0.0
0.03208032080320803,0.0
0.03212032120321203,0.0
0.03216032160321603,0.0
0.03220032200322003,0.0
0.03224032240322403,0.0
0.03228032280322803,0.0
0.03232032320323203,0.0
0.032360323603236034,0.0
0.032400324003240034,0.0
0.032440324403244035,0.0
0.03248032480324803,0.0
0.03252032520325203,0.0
0.03256032560325603,0.0
0.03260032600326003,0.0
0.03264032640326403,0.0
0.03268032680326803,0.0
0.03272032720327203,0.0
0.03276032760327603,0.0
0.03280032800328003,0.0
0.03284032840328403,0.0
0.032880328803288034,0.0
0.032920329203292034,0.0
0.032960329603296035,0.0
0.033000330003300035,0.0
0.033040330403304036,0.0
0.03308033080330803,0.0
0.03312033120331203,4.089978438421583e-275
0.03316033160331603,1.201798766357306e-301
0.03320033200332003,0.0
0.03324033240332403,0.0
0.03328033280332803,2.642568085308251e-236
0.03332033320333203,0.0
0.03336033360333603,0.0
0.03340033400334003,0.0
0.033440334403344034,0.0
0.033480334803348034,1.0815835165098043e-247
0.033520335203352035,0.0
0.033560335603356035,0.0
0.033600336003360036,0.0
0.033640336403364036,0.0
0.03368033680336803,0.0
0.03372033720337203,6.649470825384548e-156
0.03376033760337603,0.0
0.03380033800338003,0.0
0.03384033840338403,0.0
0.03388033880338803,2.553381378108255e-198
0.03392033920339203,0.0
0.033960339603396034,0.0
0.034000340003400034,0.0
0.034040340403404035,0.0
0.034080340803408035,0.0
0.034120341203412036,0.0
0.034160341603416036,0.0
0.03420034200342004,4.748937946e-315
0.03424034240342403,0.0
0.03428034280342803,0.0
0.03432034320343203,0.0
0.03436034360343603,0.0
0.03440034400344003,0.0
0.03444034440344403,0.0
0.03448034480344803,0.0
0.034520345203452034,0.0
0.034560345603456034,0.0
0.034600346003460035,0.0
0.034640346403464035,0.0
0.034680346803468036,0.0
0.034720347203472036,5.985464055012325e-159
0.03476034760347604,0.0
0.03480034800348004,0.0
0.03484034840348403,0.0
0.03488034880348803,0.0
0.03492034920349203,0.0
0.03496034960349603,0.0
0.03500035000350003,0.0
0.035040350403504034,0.0
0.035080350803508034,0.0
0.035120351203512035,0.0
0.035160351603516035,0.0
0.035200352003520036,0.0
0.035240352403524036,0.0
0.03528035280352804,0.0
0.03532035320353204,0.0
0.03536035360353604,0.0
0.03540035400354004,0.0
0.03544035440354403,0.0
0.03548035480354803,0.0
0.03552035520355203,0.0
0.03556035560355603,0.0
0.035600356003560034,0.0
0.035640356403564034,0.0
0.035680356803568035,0.0
0.035720357203572035,0.0
0.035760357603576036,0.0
0.035800358003580036,0.0
0.03584035840358404,2.3251573763500327e-306
0.03588035880358804,0.0
0.03592035920359204,1.0594709970513897e-239
0.03596035960359604,0.0
0.03600036000360003,0.0
0.03604036040360403,0.0
0.03608036080360803,0.0
0.036120361203612034,0.0
0.036160361603616034,1.2725356052231827e-204
0.036200362003620035,0.0
0.036240362403624035,0.0
0.036280362803628036,0.0
0.036320363203632036,0.0
0.03636036360363604,0.0
0.03640036400364004,0.0
0.03644036440364404,0.0
0.03648036480364804,0.0
0.03652036520365204,0.0
0.03656036560365604,0.0
0.03660036600366003,0.0
0.03664036640366403,0.0
0.036680366803668034,1.5226294100276607e-308
0.036720367203672034,0.0
0.036760367603676035,0.0
0.036800368003680035,2.4743881597767633e-295
0.036840368403684036,0.0
0.036880368803688036,0.0
0.03692036920369204,0.0
0.03696036960369604,0.0
0.03700037000370004,0.0
0.03704037040370404,0.0
0.03708037080370804,0.0
0.03712037120371204,0.0
0.03716037160371603,0.0
0.037200372003720034,0.0
0.037240372403724034,0.0
0.037280372803728035,2.532122282823527e-271
0.037320373203732035,0.0
0.037360373603736036,0.0
0.037400374003740036,0.0
0.03744037440374404,0.0
0.03748037480374804,0.0
0.03752037520375204,0.0
0.03756037560375604,0.0
0.03760037600376004,0.0
0.03764037640376404,0.0
0.03768037680376804,0.0
0.03772037720377204,0.0
0.037760377603776034,0.0
0.037800378003780034,0.0
0.037840378403784035,0.0
0.037880378803788035,0.0
0.037920379203792036,0.0
0.037960379603796036,0.0
0.03800038000380004,4.976758202063033e-247
0.03804038040380404,0.0
0.03808038080380804,0.0
0.03812038120381204,0.0
0.03816038160381604,0.0
0.03820038200382004,0.0
0.03824038240382404,0.0
0.03828038280382804,0.0
0.03832038320383204,0.0
0.038360383603836035,0.0
0.038400384003840035,0.0
0.038440384403844036,0.0
0.038480384803848036,0.0
0.03852038520385204,0.0
0.03856038560385604,0.0
0.03860038600386004,0.0
0.03864038640386404,0.0
0.03868038680386804,0.0
0.03872038720387204,0.0
0.03876038760387604,6.618236741956679e-144
0.03880038800388004,1.0192014904998088e-201
0.03884038840388404,0.0
0.03888038880388804,0.0
0.038920389203892035,0.0
0.038960389603896035,0.0
0.039000390003900036,0.0
0.039040390403904036,0.0
0.03908039080390804,0.0
0.03912039120391204,0.0
0.03916039160391604,0.0
0.03920039200392004,0.0
0.03924039240392404,0.0
0.03928039280392804,0.0
0.03932039320393204,0.0
0.03936039360393604,7.972721079764e-312
0.03940039400394004,0.0
0.03944039440394404,0.0
0.03948039480394804,2.035058778104742e-189
0.039520395203952036,0.0
0.039560395603956036,2.772260370406282e-283
0.03960039600396004,0.0
0.03964039640396404,0.0
0.03968039680396804,0.0
0.03972039720397204,0.0
0.03976039760397604,0.0
0.03980039800398004,0.0
0.03984039840398404,0.0
0.03988039880398804,0.0
0.03992039920399204,0.0
0.03996039960399604,0.0
0.04000040000400004,0.0
0.04004040040400404,0.0
0.04008040080400804,0.0
0.040120401204012036,0.0
0.04016040160401604,0.0
0.04020040200402004,0.0
0.04024040240402404,0.0
0.04028040280402804,0.0
0.04032040320403204,0.0
0.04036040360403604,0.0
0.04040040400404004,0.0
0.04044040440404404,0.0
0.04048040480404804,0.0
0.04052040520405204,0.0
0.04056040560405604,0.0
0.04060040600406004,0.0
0.04064040640406404,0.0
0.04068040680406804,0.0
0.04072040720407204,0.0
0.04076040760407604,0.0
0.04080040800408004,0.0
0.04084040840408404,0.0
0.04088040880408804,0.0
0.04092040920409204,0.0
0.04096040960409604,0.0
0.04100041000410004,0.0
0.04104041040410404,0.0
0.04108041080410804,0.0
0.04112041120411204,0.0
0.04116041160411604,0.0
0.04120041200412004,0.0
0.041240412404124044,0.0
0.04128041280412804,0.0
0.04132041320413204,0.0
0.04136041360413604,0.0
0.04140041400414004,0.0
0.04144041440414404,2.4089793865079645e-254
0.04148041480414804,0.0
0.04152041520415204,0.0
0.04156041560415604,0.0
0.04160041600416004,0.0
